2490;11429;4,589959839
2500;11479;4,5916
2510;12154;4,842231076
2520;11976;4,752380952
2530;11689;4,620158103
2540;11654;4,588188976
2550;12140;4,760784314
2560;11845;4,626953125
2570;11874;4,620233463
2580;11917;4,618992248
2590;11979;4,625096525
2600;12017;4,621923077
2610;12046;4,61532567
2620;12061;4,603435115
2630;12327;4,687072243
2640;12172;4,610606061
2650;12360;4,664150943
2660;12387;4,656766917
2670;12373;4,634082397
2680;12359;4,611567164
2690;12398;4,608921933
2700;12484;4,623703704
2710;12658;4,670848708
2720;12870;4,731617647
2730;12581;4,608424908
2740;12662;4,621167883
2750;12730;4,629090909
2760;12749;4,619202899
2770;12801;4,621299639
2780;12940;4,654676259
2790;12978;4,651612903
2800;13003;4,643928571
2810;13053;4,64519573
2820;14072;4,990070922
2830;17154;6,061484099
2840;13275;4,674295775
2850;13258;4,651929825
2860;13294;4,648251748
2870;13331;4,644947735
2880;13357;4,637847222
2890;13398;4,635986159
2900;13611;4,693448276
2910;13569;4,662886598
2920;13574;4,648630137
2930;13609;4,644709898
2940;13709;4,66292517
2950;13747;4,66
2960;13868;4,685135135
2970;13776;4,638383838
2980;14489;4,862080537
2990;13902;4,649498328
3000;14392;4,797333333
3010;14721;4,890697674
3020;14442;4,782119205
3030;14585;4,813531353
3040;14567;4,791776316
3050;15568;5,104262295
3060;15122;4,941830065
3070;14812;4,8247557
3080;14782;4,799350649
3090;14833;4,800323625
3100;15013;4,842903226
3110;14916;4,796141479
3120;15060;4,826923077
3130;14963;4,780511182
3140;15103;4,809872611
3150;15136;4,805079365
3160;15231;4,819936709
3170;15177;4,787697161
3180;15344;4,825157233
3190;15495;4,857366771
3200;15333;4,7915625
3210;15412;4,801246106
3220;15497;4,812732919
3230;15512;4,80247678
3240;15546;4,798148148
3250;16071;4,944923077
3260;15750;4,831288344
3270;15703;4,802140673
3280;15715;4,791158537
3290;15767;4,792401216
3300;15825;4,795454545
3310;15829;4,782175227
3320;15943;4,802108434
3330;15975;4,797297297
3340;16513;4,944011976
3350;17377;5,187164179
3360;16228;4,829761905
3370;16165;4,796735905
3380;16721;4,94704142
3390;16230;4,787610619
3400;16305;4,795588235
3410;16409;4,81202346
3420;16513;4,828362573
3430;16504;4,811661808
3440;16523;4,803197674
3450;17399;5,043188406
3460;16651;4,812427746
3470;16895;4,868876081
3480;16797;4,826724138
3490;16761;4,802578797
3500;16835;4,81
3510;16928;4,822792023
3520;17161;4,875284091
3530;17073;4,836543909
3540;17840;5,039548023
3550;17136;4,827042254
3560;17107;4,805337079
3570;17287;4,842296919
3580;17224;4,811173184
3590;17286;4,815041783
3600;17331;4,814166667
3610;17377;4,813573407
3620;17526;4,841436464
3630;18050;4,972451791
3640;17704;4,863736264
3650;17602;4,822465753
3660;17696;4,834972678
3670;17698;4,822343324
3680;17764;4,827173913
3690;17771;4,81598916
3700;18018;4,86972973
3710;17901;4,825067385
3720;18500;4,97311828
3730;17981;4,820643432
3740;18165;4,856951872
3750;18087;4,8232
3760;18139;4,824202128
3770;18297;4,85331565
3780;18356;4,856084656
3790;18487;4,877836412
3800;18503;4,869210526
3810;18531;4,863779528
3820;18529;4,85052356
3830;18572;4,849086162
3840;18729;4,87734375
3850;18719;4,862077922
3860;19825;5,136010363
3870;18786;4,854263566
3880;18781;4,840463918
3890;19130;4,917737789
3900;18931;4,854102564
3910;18940;4,84398977
3920;19037;4,856377551
3930;19081;4,855216285
3940;19163;4,863705584
3950;19207;4,862531646
