100;9
200;20
300;34
400;46
500;57
600;72
700;83
800;98
900;107
1000;121
1100;139
1200;145
1300;183
1400;204
1500;196
1600;196
1700;223
1800;227
1900;262
2000;245
2100;262
2200;275
2300;278
2400;291
2500;312
2600;370
2700;417
2800;376
2900;424
3000;544
3100;625
3200;572
3300;523
3400;515
3500;474
3600;490
3700;491
3800;492
3900;521
4000;558
4100;561
4200;606
4300;620
4400;608
4500;598
4600;597
4700;626
4800;633
4900;644
5000;655
5100;671
5200;665
5300;699
5400;700
5500;710
5600;713
5700;727
5800;779
5900;796
6000;804
6100;822
6200;833
6300;844
6400;853
6500;875
6600;886
6700;885
6800;898
6900;940
7000;936
7100;1259
7200;981
7300;982
7400;984
7500;1006
7600;1006
7700;1018
7800;1028
7900;1049
8000;1076
8100;1081
8200;1082
8300;1099
8400;1121
8500;1132
8600;1134
8700;1162
8800;1185
8900;1215
9000;1228
9100;1244
9200;1229
9300;1267
9400;1277
9500;1289
9600;1284
9700;1285
9800;1294
9900;1324
10000;1347
