10;28
20;43
30;67
40;103
50;124
60;155
70;190
80;219
90;255
100;302
110;320
120;444
130;396
140;425
150;461
160;504
170;532
180;566
190;600
200;643
210;675
220;708
230;765
240;813
250;852
260;874
270;911
280;947
290;989
300;1084
310;1103
320;1160
330;1164
340;1220
350;1265
360;1296
370;1329
380;1372
390;1407
400;1462
410;1528
420;1537
430;1568
440;1604
450;1648
460;1701
470;2013
480;1784
490;1844
500;1867
510;1900
520;1951
530;1978
540;2158
550;2308
560;2358
570;2170
580;2470
590;2404
600;2308
610;2376
620;2385
630;2634
640;2526
650;2598
660;2539
670;2871
680;3334
690;3583
700;3970
710;3034
720;2997
730;3227
740;3232
750;3008
760;3389
770;3645
780;3184
790;3595
800;3239
810;3385
820;4075
830;3458
840;3544
850;3606
860;3725
870;3589
880;3636
890;3846
900;3699
910;3785
920;3911
930;3851
940;3854
950;3879
960;4274
970;3996
980;4014
990;4662
1000;4122
1010;4189
1020;4229
1030;4240
1040;4346
1050;4352
1060;4706
1070;4594
1080;4544
1090;4605
1100;4641
1110;4658
1120;4917
1130;4755
1140;5000
1150;4801
1160;4985
1170;5397
1180;5622
1190;6282
1200;6663
1210;7162
1220;6251
1230;8240
1240;7238
1250;6196
1260;6964
1270;6346
1280;5510
1290;6968
1300;6325
1310;5773
1320;6648
1330;6016
1340;6486
1350;6637
1360;6911
1370;6967
1380;8080
1390;9025
1400;7138
1410;7312
1420;6643
1430;6708
1440;6590
1450;6792
1460;6406
1470;6765
1480;7208
1490;7669
1500;7890
1510;7923
1520;7205
1530;8207
1540;7299
1550;8982
1560;7079
1570;7448
1580;7345
1590;7012
1600;7087
1610;7708
1620;8526
1630;7709
1640;7898
1650;7217
1660;7386
1670;8180
1680;8426
1690;7879
1700;7910
1710;8249
1720;8172
1730;8860
1740;8457
1750;8970
1760;8636
1770;8241
1780;9183
1790;8418
1800;8380
1810;8111
1820;8513
1830;9314
1840;8355
1850;9142
1860;9031
1870;9250
1880;9053
1890;8898
1900;8580
1910;8976
1920;8596
1930;9106
1940;9044
1950;9032
1960;9167
1970;9346
1980;9329
1990;9361
2000;9355
2010;9058
2020;9372
2030;9193
2040;9437
2050;9423
2060;9652
2070;9517
2080;9657
2090;9528
2100;9807
2110;9935
2120;9850
2130;9878
2140;10015
2150;10221
2160;10163
2170;10107
2180;10157
2190;10111
2200;10505
2210;10334
2220;10385
2230;10162
2240;10217
2250;10303
2260;10550
2270;10305
2280;10526
2290;10865
2300;10792
2310;10577
2320;10914
2330;11056
2340;10687
2350;11126
2360;11017
2370;11009
2380;11032
2390;11283
2400;11176
2410;11386
2420;11199
2430;11422
2440;11954
2450;11310
2460;11590
2470;11415
2480;11433
2490;11560
2500;11730
2510;11614
2520;12103
2530;11852
2540;11940
2550;12122
2560;12088
2570;11910
2580;12248
2590;11972
2600;12029
2610;12836
2620;12572
2630;12412
2640;12700
2650;12476
2660;12757
2670;12354
2680;12749
2690;12950
2700;12688
2710;12878
2720;12868
2730;12844
2740;13109
2750;12860
2760;13074
2770;13337
2780;13173
2790;12993
2800;13430
2810;13553
2820;13315
2830;13390
2840;13519
2850;13380
2860;13319
2870;14379
2880;14019
2890;15709
2900;16304
2910;15010
2920;16872
2930;17080
2940;15039
2950;14702
2960;15956
2970;15737
2980;16185
2990;14673
3000;15022
3010;14766
3020;14853
3030;15110
3040;14624
3050;14886
3060;15211
3070;16780
3080;19383
3090;17999
3100;17148
3110;16181
3120;15781
3130;15188
3140;15470
3150;16879
3160;15589
3170;16203
3180;15272
3190;16065
3200;16238
3210;15488
3220;16444
3230;15594
3240;16185
3250;15645
3260;15748
3270;16655
3280;15800
3290;16173
3300;15925
3310;16098
3320;16043
3330;16288
3340;17438
3350;18825
3360;17477
3370;16598
3380;17012
3390;16795
3400;17371
3410;17588
3420;17244
3430;18113
3440;17082
3450;17356
3460;17016
3470;18575
3480;16801
3490;17138
3500;17894
3510;17722
3520;18610
3530;17026
3540;17592
3550;17136
3560;17605
3570;17249
3580;18059
3590;17344
3600;17423
3610;18108
3620;18318
3630;18830
3640;18112
3650;17902
3660;18061
3670;18295
3680;18092
3690;18049
3700;17985
3710;18024
3720;18059
3730;18068
3740;18190
3750;18141
3760;18161
3770;18571
3780;19116
3790;18562
3800;18666
3810;18633
3820;18571
3830;18723
3840;18763
3850;18806
3860;18922
3870;18911
3880;18954
3890;18921
3900;19185
3910;19109
3920;19093
3930;19145
3940;19410
3950;19299
3960;19284
3970;19831
3980;19449
3990;19432
4000;19595
4010;19630
4020;19656
4030;19705
4040;19747
4050;19766
4060;19847
4070;19966
4080;20125
4090;20085
4100;20273
4110;20313
4120;20280
4130;20335
4140;20343
4150;21000
4160;20458
4170;20424
4180;20568
4190;20795
4200;20587
4210;20665
4220;20654
4230;20702
4240;20815
4250;21136
4260;20867
4270;20919
4280;20948
4290;20948
4300;21041
4310;21056
4320;21469
4330;21346
4340;21461
4350;21557
4360;21504
4370;21550
4380;21677
4390;21801
4400;21744
4410;22023
4420;21986
4430;21972
4440;22076
4450;22063
4460;22107
4470;22338
4480;22178
4490;22299
4500;22348
4510;23238
4520;22492
4530;22492
4540;23406
4550;22538
4560;22786
4570;22691
4580;22637
4590;23258
4600;22857
4610;23042
4620;22993
4630;23053
4640;23120
4650;23193
4660;23133
4670;23136
4680;23249
4690;23217
4700;23841
4710;23439
4720;23502
4730;23726
4740;24481
4750;23919
4760;23941
4770;23770
4780;23822
4790;23692
4800;24007
4810;23924
4820;23851
4830;24530
4840;23997
4850;24827
4860;24267
4870;24420
4880;24375
4890;24345
4900;24410
4910;24359
4920;24431
4930;24698
4940;24658
4950;24653
4960;24734
4970;24802
4980;24762
4990;24955
5000;25275
5010;24985
5020;24952
5030;24913
5040;25024
5050;25182
5060;25969
5070;25249
5080;25332
5090;25421
5100;25481
5110;25462
5120;25627
5130;25806
5140;25598
5150;25682
5160;25581
5170;25804
5180;25904
5190;26102
5200;25980
5210;26064
5220;25999
5230;26173
5240;26322
5250;26493
5260;26441
5270;26464
5280;26392
5290;26533
5300;26656
5310;26651
5320;26734
5330;26718
5340;26795
5350;27768
5360;27054
5370;26937
5380;26973
5390;27026
5400;27177
5410;27183
5420;27354
5430;27343
5440;27373
5450;27584
5460;27404
5470;27382
5480;27691
5490;27842
5500;27623
5510;27672
5520;27683
5530;27637
5540;28097
5550;27862
5560;28099
5570;28094
5580;28086
5590;28180
5600;28622
5610;28250
5620;28360
5630;28490
5640;28622
5650;29012
5660;28355
5670;28508
5680;28528
5690;28606
5700;28795
5710;28820
5720;28784
5730;28816
5740;28926
5750;28904
5760;29321
5770;28965
5780;29765
5790;29644
5800;29805
5810;29947
5820;30011
5830;29932
5840;29888
5850;30058
5860;31587
5870;30336
5880;30289
5890;30307
5900;30295
5910;30291
5920;31057
5930;31138
5940;33184
5950;30492
5960;30633
5970;30928
5980;30969
5990;30677
6000;30783
6010;30796
6020;31409
6030;30944
6040;31096
6050;32043
6060;31121
6070;31477
6080;31187
6090;31214
6100;31390
6110;31496
6120;31648
6130;32023
6140;31471
6150;31601
6160;31642
6170;31929
6180;31663
6190;31796
6200;31867
6210;32013
6220;32623
6230;32315
6240;32063
6250;32246
6260;32078
6270;32442
6280;32541
6290;32467
6300;32388
6310;32393
6320;32764
6330;32478
6340;32544
6350;32709
6360;32725
6370;33313
6380;32887
6390;32875
6400;32857
6410;32956
6420;33112
6430;33093
6440;33301
6450;33364
6460;33498
6470;33410
6480;33309
6490;34204
6500;33968
6510;33645
6520;33521
6530;33581
6540;33659
6550;33966
6560;34303
6570;33892
6580;34112
6590;34116
6600;34194
6610;34624
6620;34104
6630;34206
6640;34275
6650;34758
6660;34508
6670;34560
6680;34550
6690;34578
6700;34874
6710;34683
6720;34692
6730;34689
6740;34986
6750;34988
6760;34917
6770;35018
6780;35135
6790;35327
6800;35173
6810;35163
6820;35688
6830;35479
6840;35317
6850;35375
6860;35352
6870;35393
6880;35968
6890;35623
6900;35679
6910;35923
6920;35958
6930;36076
6940;35904
6950;36010
6960;36155
6970;36936
6980;36257
6990;36441
7000;36191
7010;36566
7020;36412
7030;36448
7040;36361
7050;36525
7060;36622
7070;36547
7080;36705
7090;36715
7100;37404
7110;37117
7120;37061
7130;37110
7140;37405
7150;37238
7160;37170
7170;37546
7180;37245
7190;37498
7200;37349
7210;37545
7220;37697
7230;38440
7240;38073
7250;37805
7260;37898
7270;38088
7280;38035
7290;38063
7300;38101
7310;38292
7320;38138
7330;38226
7340;38155
7350;38322
7360;38247
7370;38335
7380;38352
7390;38578
7400;38943
7410;38720
7420;38522
7430;38629
7440;39481
7450;38928
7460;39296
7470;38946
7480;39480
7490;38964
7500;39037
7510;39138
7520;39558
7530;39901
7540;39240
7550;39257
7560;39793
7570;39363
7580;39470
7590;39593
7600;39832
7610;39732
7620;39708
7630;39708
7640;40378
7650;39994
7660;40366
7670;41171
7680;41713
7690;40449
7700;40498
7710;40465
7720;40638
7730;40609
7740;40384
7750;40529
7760;40682
7770;40471
7780;40779
7790;41175
7800;40964
7810;41134
7820;41103
7830;41105
7840;41036
7850;41103
7860;40928
7870;41583
7880;41082
7890;41165
7900;41469
7910;41674
7920;41238
7930;41380
7940;41337
7950;41739
7960;41378
7970;41757
